feature_id,geometry_type,coordinates,geometry_format
way/222955353,LineString,"[[37.3303477, 55.4426359], [37.3300742, 55.4424521], [37.3299392, 55.4424062], [37.3298247, 55.4423672], [37.3296751, 55.4423093], [37.3293168, 55.4423235], [37.328929, 55.4423351], [37.328802, 55.4423389], [37.3281036, 55.4423762], [37.3277929, 55.4423505], [37.3275866, 55.4423775], [37.3274641, 55.4424457], [37.3274573, 55.4425228], [37.3274236, 55.442736]]","LINESTRING(55.4426359 37.3303477,55.4424521 37.3300742,55.4424062 37.3299392,55.4423672 37.3298247,55.4423093 37.3296751,55.4423235 37.3293168,55.4423351 37.328929,55.4423389 37.328802,55.4423762 37.3281036,55.4423505 37.3277929,55.4423775 37.3275866,55.4424457 37.3274641,55.4425228 37.3274573,55.442736 37.3274236)"
way/222955354,LineString,"[[37.3289294, 55.4443933], [37.3288053, 55.4443653], [37.328183, 55.4442248], [37.3279607, 55.444154], [37.3278431, 55.4440575], [37.3277751, 55.4438786], [37.3277803, 55.4437527], [37.3278678, 55.4436099], [37.3277907, 55.4434556], [37.3275798, 55.4432189], [37.3274369, 55.4430118], [37.3274236, 55.442736]]","LINESTRING(55.4443933 37.3289294,55.4443653 37.3288053,55.4442248 37.328183,55.444154 37.3279607,55.4440575 37.3278431,55.4438786 37.3277751,55.4437527 37.3277803,55.4436099 37.3278678,55.4434556 37.3277907,55.4432189 37.3275798,55.4430118 37.3274369,55.442736 37.3274236)"
way/222955355,LineString,"[[37.3299392, 55.4424062], [37.329727, 55.4425805], [37.329735, 55.4426196], [37.3296612, 55.4428288], [37.3295875, 55.4430707], [37.3295297, 55.4431426], [37.3293582, 55.4431398], [37.3290631, 55.443098], [37.3290022, 55.4430553], [37.3290519, 55.4428633], [37.3291401, 55.4426041], [37.3291978, 55.4425114], [37.32927, 55.4424859], [37.3294367, 55.442505], [37.3295955, 55.4425359], [37.329727, 55.4425805]]","LINESTRING(55.4424062 37.3299392,55.4425805 37.329727,55.4426196 37.329735,55.4428288 37.3296612,55.4430707 37.3295875,55.4431426 37.3295297,55.4431398 37.3293582,55.443098 37.3290631,55.4430553 37.3290022,55.4428633 37.3290519,55.4426041 37.3291401,55.4425114 37.3291978,55.4424859 37.32927,55.442505 37.3294367,55.4425359 37.3295955,55.4425805 37.329727)"
way/222955356,LineString,"[[37.3289917, 55.4443094], [37.3291308, 55.4440743], [37.3293521, 55.4437187], [37.3296407, 55.4432285], [37.3300512, 55.4428738], [37.3303477, 55.4426359], [37.3304457, 55.4425573], [37.3307407, 55.4422935], [37.3308119, 55.4422411], [37.3309735, 55.4421222], [37.331172, 55.4419761], [37.3317701, 55.4415759], [37.3322848, 55.4412339], [37.3328348, 55.4408846], [37.3333624, 55.4405717], [37.3337103, 55.4404089], [37.3346612, 55.4399801]]","LINESTRING(55.4443094 37.3289917,55.4440743 37.3291308,55.4437187 37.3293521,55.4432285 37.3296407,55.4428738 37.3300512,55.4426359 37.3303477,55.4425573 37.3304457,55.4422935 37.3307407,55.4422411 37.3308119,55.4421222 37.3309735,55.4419761 37.331172,55.4415759 37.3317701,55.4412339 37.3322848,55.4408846 37.3328348,55.4405717 37.3333624,55.4404089 37.3337103,55.4399801 37.3346612)"
way/222955357,LineString,"[[37.3273988, 55.4477906], [37.3273816, 55.4477873], [37.3266729, 55.4476531], [37.3266076, 55.4476394], [37.3265076, 55.4476184], [37.3263875, 55.4475904], [37.3262906, 55.447566], [37.3262044, 55.4475342], [37.3261579, 55.4474638], [37.3260539, 55.4470702], [37.3260026, 55.4467264], [37.3260347, 55.4463763], [37.3261036, 55.4461835], [37.3263554, 55.4461343], [37.3264815, 55.4460842], [37.3266023, 55.4460161], [37.3268012, 55.4458224], [37.3264756, 55.4457269], [37.3261101, 55.4456632]]","LINESTRING(55.4477906 37.3273988,55.4477873 37.3273816,55.4476531 37.3266729,55.4476394 37.3266076,55.4476184 37.3265076,55.4475904 37.3263875,55.447566 37.3262906,55.4475342 37.3262044,55.4474638 37.3261579,55.4470702 37.3260539,55.4467264 37.3260026,55.4463763 37.3260347,55.4461835 37.3261036,55.4461343 37.3263554,55.4460842 37.3264815,55.4460161 37.3266023,55.4458224 37.3268012,55.4457269 37.3264756,55.4456632 37.3261101)"
way/222955359,LineString,"[[37.3309735, 55.4421222], [37.330205, 55.4417257]]","LINESTRING(55.4421222 37.3309735,55.4417257 37.330205)"
way/222955360,LineString,"[[37.3295297, 55.4431426], [37.3296407, 55.4432285]]","LINESTRING(55.4431426 37.3295297,55.4432285 37.3296407)"
way/222955361,LineString,"[[37.3381481, 55.4446918], [37.3370701, 55.4443466], [37.336881, 55.444238], [37.3368514, 55.4440679], [37.3370303, 55.4438344], [37.337503, 55.4433771], [37.3376498, 55.4432276], [37.3376722, 55.4431471], [37.3375752, 55.4427407], [37.3375677, 55.442601], [37.3376025, 55.4424852], [37.3376598, 55.442402], [37.3377468, 55.4423822], [37.3379235, 55.4423653], [37.3381275, 55.4423865], [37.3386873, 55.4425121], [37.3392272, 55.4426645], [37.3394486, 55.4428014], [37.3396003, 55.4429495], [37.3396352, 55.4431048], [37.3396153, 55.4432261], [37.3394063, 55.4434449], [37.3390796, 55.4438011]]","LINESTRING(55.4446918 37.3381481,55.4443466 37.3370701,55.444238 37.336881,55.4440679 37.3368514,55.4438344 37.3370303,55.4433771 37.337503,55.4432276 37.3376498,55.4431471 37.3376722,55.4427407 37.3375752,55.442601 37.3375677,55.4424852 37.3376025,55.442402 37.3376598,55.4423822 37.3377468,55.4423653 37.3379235,55.4423865 37.3381275,55.4425121 37.3386873,55.4426645 37.3392272,55.4428014 37.3394486,55.4429495 37.3396003,55.4431048 37.3396352,55.4432261 37.3396153,55.4434449 37.3394063,55.4438011 37.3390796)"
way/222955362,LineString,"[[37.329679, 55.4475229], [37.3297359, 55.4470834], [37.3297718, 55.4468056], [37.3298539, 55.4461861], [37.3303515, 55.4453747], [37.3307382, 55.444782], [37.3315666, 55.4450344], [37.3325923, 55.4453517], [37.3336848, 55.445695], [37.3348441, 55.4460372], [37.3355197, 55.4461639], [37.336116, 55.4461989], [37.3366931, 55.446144], [37.3373299, 55.4460472], [37.3380829, 55.4459424], [37.3381302, 55.445839], [37.3386017, 55.4457732], [37.3390239, 55.4456494], [37.3391694, 55.4455024], [37.339347, 55.4453308], [37.3394491, 55.4451502], [37.339479, 55.4449975], [37.3395581, 55.4446104], [37.3395599, 55.4444447], [37.3395265, 55.4440825], [37.3394825, 55.4439907], [37.3393664, 55.4439159], [37.3390796, 55.4438011], [37.3384709, 55.4443888], [37.3381481, 55.4446918], [37.3379819, 55.4448479], [37.3374189, 55.4454007], [37.3372518, 55.4455753], [37.3378798, 55.4457798], [37.3381302, 55.445839]]","LINESTRING(55.4475229 37.329679,55.4470834 37.3297359,55.4468056 37.3297718,55.4461861 37.3298539,55.4453747 37.3303515,55.444782 37.3307382,55.4450344 37.3315666,55.4453517 37.3325923,55.445695 37.3336848,55.4460372 37.3348441,55.4461639 37.3355197,55.4461989 37.336116,55.446144 37.3366931,55.4460472 37.3373299,55.4459424 37.3380829,55.445839 37.3381302,55.4457732 37.3386017,55.4456494 37.3390239,55.4455024 37.3391694,55.4453308 37.339347,55.4451502 37.3394491,55.4449975 37.339479,55.4446104 37.3395581,55.4444447 37.3395599,55.4440825 37.3395265,55.4439907 37.3394825,55.4439159 37.3393664,55.4438011 37.3390796,55.4443888 37.3384709,55.4446918 37.3381481,55.4448479 37.3379819,55.4454007 37.3374189,55.4455753 37.3372518,55.4457798 37.3378798,55.445839 37.3381302)"
way/222955363,LineString,"[[37.328929, 55.4423351], [37.3289109, 55.442473], [37.3288616, 55.4426817], [37.3288178, 55.4429379]]","LINESTRING(55.4423351 37.328929,55.442473 37.3289109,55.4426817 37.3288616,55.4429379 37.3288178)"
way/222955365,LineString,"[[37.3273137, 55.4460666], [37.3271662, 55.4463506], [37.3270107, 55.4467308], [37.3269369, 55.4469154], [37.3267926, 55.4472119], [37.3266076, 55.4476394]]","LINESTRING(55.4460666 37.3273137,55.4463506 37.3271662,55.4467308 37.3270107,55.4469154 37.3269369,55.4472119 37.3267926,55.4476394 37.3266076)"
way/222955366,LineString,"[[37.3372518, 55.4455753], [37.3362475, 55.445267], [37.3351154, 55.4448888], [37.3338889, 55.4444909], [37.3330281, 55.4441974], [37.3329964, 55.4441821]]","LINESTRING(55.4455753 37.3372518,55.445267 37.3362475,55.4448888 37.3351154,55.4444909 37.3338889,55.4441974 37.3330281,55.4441821 37.3329964)"
way/222955367,LineString,"[[37.3367269, 55.4395917], [37.3366329, 55.4394728], [37.336583, 55.4391756], [37.3365127, 55.4388695], [37.3363517, 55.4386637], [37.3361159, 55.4384836], [37.3355399, 55.438162]]","LINESTRING(55.4395917 37.3367269,55.4394728 37.3366329,55.4391756 37.336583,55.4388695 37.3365127,55.4386637 37.3363517,55.4384836 37.3361159,55.438162 37.3355399)"
way/222955368,LineString,"[[37.3369489, 55.4394971], [37.3367528, 55.4392782], [37.3366727, 55.4389762], [37.3368651, 55.4387233], [37.3372627, 55.438585], [37.3378528, 55.4385395], [37.3384236, 55.4385068], [37.3396808, 55.4384268]]","LINESTRING(55.4394971 37.3369489,55.4392782 37.3367528,55.4389762 37.3366727,55.4387233 37.3368651,55.438585 37.3372627,55.4385395 37.3378528,55.4385068 37.3384236,55.4384268 37.3396808)"
way/222955369,LineString,"[[37.3308119, 55.4422411], [37.3312571, 55.4423951], [37.3324501, 55.4428116], [37.3337088, 55.44321], [37.3341284, 55.4433618], [37.3343053, 55.4434128], [37.3350846, 55.4436784], [37.336013, 55.4440031], [37.3366271, 55.4442032], [37.336881, 55.444238]]","LINESTRING(55.4422411 37.3308119,55.4423951 37.3312571,55.4428116 37.3324501,55.44321 37.3337088,55.4433618 37.3341284,55.4434128 37.3343053,55.4436784 37.3350846,55.4440031 37.336013,55.4442032 37.3366271,55.444238 37.336881)"
way/222955370,LineString,"[[37.3280408, 55.4463759], [37.3280196, 55.4463672], [37.3274701, 55.4461411], [37.3273137, 55.4460666], [37.3268012, 55.4458224], [37.3268511, 55.4454945], [37.3267758, 55.4454299], [37.3262001, 55.4453981], [37.326067, 55.4453953], [37.3255603, 55.4455218]]","LINESTRING(55.4463759 37.3280408,55.4463672 37.3280196,55.4461411 37.3274701,55.4460666 37.3273137,55.4458224 37.3268012,55.4454945 37.3268511,55.4454299 37.3267758,55.4453981 37.3262001,55.4453953 37.326067,55.4455218 37.3255603)"
way/223023469,LineString,"[[37.848581, 55.6891539], [37.8481729, 55.688839], [37.8474869, 55.6884143], [37.8471386, 55.6882393]]","LINESTRING(55.6891539 37.848581,55.688839 37.8481729,55.6884143 37.8474869,55.6882393 37.8471386)"
way/223023470,LineString,"[[37.8628309, 55.6843264], [37.8629267, 55.6844781], [37.8631077, 55.6847914], [37.8636732, 55.6858109], [37.8638301, 55.6860883], [37.8640624, 55.6865182], [37.8641776, 55.6867136], [37.86427, 55.6868703]]","LINESTRING(55.6843264 37.8628309,55.6844781 37.8629267,55.6847914 37.8631077,55.6858109 37.8636732,55.6860883 37.8638301,55.6865182 37.8640624,55.6867136 37.8641776,55.6868703 37.86427)"
way/223044329,LineString,"[[37.6489879, 55.8334967], [37.6487926, 55.8333174], [37.648354, 55.8329147], [37.6482987, 55.832864], [37.6474053, 55.8320438], [37.6466628, 55.8313622], [37.6463887, 55.8311106], [37.6461254, 55.8308686], [37.64584, 55.8306064]]","LINESTRING(55.8334967 37.6489879,55.8333174 37.6487926,55.8329147 37.648354,55.832864 37.6482987,55.8320438 37.6474053,55.8313622 37.6466628,55.8311106 37.6463887,55.8308686 37.6461254,55.8306064 37.64584)"
way/223099432,LineString,"[[37.3832779, 55.6933614], [37.3833112, 55.693364], [37.3833818, 55.693378], [37.3834861, 55.6934081], [37.3835921, 55.6934531], [37.3836825, 55.6934975], [37.3837411, 55.6935419]]","LINESTRING(55.6933614 37.3832779,55.693364 37.3833112,55.693378 37.3833818,55.6934081 37.3834861,55.6934531 37.3835921,55.6934975 37.3836825,55.6935419 37.3837411)"
way/223113950,LineString,"[[37.8573487, 55.6867499], [37.8575694, 55.6869989], [37.8576241, 55.6870645], [37.857872, 55.6873617], [37.8579506, 55.6874682], [37.8581688, 55.6877617], [37.8582415, 55.68787], [37.8584212, 55.6881375], [37.8586387, 55.6884908], [37.8588783, 55.6889106], [37.8589804, 55.6890895], [37.859096, 55.6893206], [37.8593862, 55.6899275], [37.8594971, 55.6901595], [37.8596843, 55.6905667], [37.8596995, 55.6905932], [37.859756, 55.6907127]]","LINESTRING(55.6867499 37.8573487,55.6869989 37.8575694,55.6870645 37.8576241,55.6873617 37.857872,55.6874682 37.8579506,55.6877617 37.8581688,55.68787 37.8582415,55.6881375 37.8584212,55.6884908 37.8586387,55.6889106 37.8588783,55.6890895 37.8589804,55.6893206 37.859096,55.6899275 37.8593862,55.6901595 37.8594971,55.6905667 37.8596843,55.6905932 37.8596995,55.6907127 37.859756)"
way/223119917,LineString,"[[37.4182529, 55.8260539], [37.4179982, 55.825986], [37.4175359, 55.8258627], [37.4171001, 55.8256718], [37.416779, 55.8254518], [37.4166763, 55.8252644], [37.41647, 55.8244424], [37.416363, 55.8240392], [37.4162611, 55.8236194]]","LINESTRING(55.8260539 37.4182529,55.825986 37.4179982,55.8258627 37.4175359,55.8256718 37.4171001,55.8254518 37.416779,55.8252644 37.4166763,55.8244424 37.41647,55.8240392 37.416363,55.8236194 37.4162611)"
way/223230055,LineString,"[[37.7085029, 55.8686556], [37.7070841, 55.86796], [37.7012463, 55.8652548]]","LINESTRING(55.8686556 37.7085029,55.86796 37.7070841,55.8652548 37.7012463)"
way/223342731,LineString,"[[37.3907707, 55.510562], [37.3906008, 55.5108539], [37.3903756, 55.5112895], [37.3902205, 55.5117593], [37.3908956, 55.5121034], [37.391032, 55.5121702], [37.3916284, 55.5121518], [37.392856, 55.5120955], [37.3937194, 55.512055]]","LINESTRING(55.510562 37.3907707,55.5108539 37.3906008,55.5112895 37.3903756,55.5117593 37.3902205,55.5121034 37.3908956,55.5121702 37.391032,55.5121518 37.3916284,55.5120955 37.392856,55.512055 37.3937194)"
way/223342732,LineString,"[[37.3797259, 55.5067189], [37.3797062, 55.5062794], [37.3796752, 55.5056906], [37.3796458, 55.5050703], [37.379631, 55.5045204], [37.3796817, 55.5042288], [37.3796409, 55.5036252], [37.3795869, 55.5031891], [37.3795883, 55.5031613], [37.3802686, 55.5031326], [37.3806539, 55.5031015]]","LINESTRING(55.5067189 37.3797259,55.5062794 37.3797062,55.5056906 37.3796752,55.5050703 37.3796458,55.5045204 37.379631,55.5042288 37.3796817,55.5036252 37.3796409,55.5031891 37.3795869,55.5031613 37.3795883,55.5031326 37.3802686,55.5031015 37.3806539)"
way/223342733,LineString,"[[37.3959832, 55.5119582], [37.3951897, 55.5119915], [37.3940685, 55.5120419], [37.3937194, 55.512055], [37.3933715, 55.5118652], [37.3927184, 55.5115274], [37.391989, 55.5111688], [37.3911579, 55.5107538], [37.3907707, 55.510562], [37.3909302, 55.5102799], [37.3911903, 55.50984], [37.3913847, 55.5095294]]","LINESTRING(55.5119582 37.3959832,55.5119915 37.3951897,55.5120419 37.3940685,55.512055 37.3937194,55.5118652 37.3933715,55.5115274 37.3927184,55.5111688 37.391989,55.5107538 37.3911579,55.510562 37.3907707,55.5102799 37.3909302,55.50984 37.3911903,55.5095294 37.3913847)"
way/223342734,LineString,"[[37.3750516, 55.507381], [37.3755107, 55.5074033], [37.3770018, 55.507441], [37.377812, 55.5074557], [37.3787094, 55.5074603], [37.3796101, 55.5074548], [37.3806269, 55.5074548], [37.3811389, 55.5074603], [37.3822532, 55.507443], [37.383074, 55.5074372], [37.3842281, 55.5074168], [37.3846257, 55.5074197]]","LINESTRING(55.507381 37.3750516,55.5074033 37.3755107,55.507441 37.3770018,55.5074557 37.377812,55.5074603 37.3787094,55.5074548 37.3796101,55.5074548 37.3806269,55.5074603 37.3811389,55.507443 37.3822532,55.5074372 37.383074,55.5074168 37.3842281,55.5074197 37.3846257)"
way/223342735,LineString,"[[37.3917743, 55.5088656], [37.3916282, 55.509098], [37.3915596, 55.5092174], [37.3913847, 55.5095294], [37.3917394, 55.5096469], [37.3923148, 55.5099098], [37.3925878, 55.5100329], [37.3932368, 55.5103134], [37.3940083, 55.5106476], [37.394896, 55.5110169], [37.3954436, 55.510941], [37.3965944, 55.5107549], [37.3981376, 55.5105013], [37.3980575, 55.5101449], [37.3978875, 55.509546], [37.3977518, 55.5090471], [37.3976651, 55.5089517], [37.3971701, 55.5084005]]","LINESTRING(55.5088656 37.3917743,55.509098 37.3916282,55.5092174 37.3915596,55.5095294 37.3913847,55.5096469 37.3917394,55.5099098 37.3923148,55.5100329 37.3925878,55.5103134 37.3932368,55.5106476 37.3940083,55.5110169 37.394896,55.510941 37.3954436,55.5107549 37.3965944,55.5105013 37.3981376,55.5101449 37.3980575,55.509546 37.3978875,55.5090471 37.3977518,55.5089517 37.3976651,55.5084005 37.3971701)"
way/223342736,LineString,"[[37.3784, 55.5095727], [37.3784393, 55.5096872], [37.378539, 55.5098982], [37.3785962, 55.5100028], [37.378673, 55.5100852], [37.3792533, 55.5102787], [37.3798958, 55.510511], [37.379903, 55.5105262], [37.379996, 55.5107219], [37.3800347, 55.5108035], [37.380074, 55.5109137], [37.3796081, 55.510972], [37.3791651, 55.5110201], [37.3790179, 55.5109766], [37.3789754, 55.5109072], [37.3789542, 55.5108435], [37.3788886, 55.5106474], [37.3788251, 55.5104573], [37.378673, 55.5100852]]","LINESTRING(55.5095727 37.3784,55.5096872 37.3784393,55.5098982 37.378539,55.5100028 37.3785962,55.5100852 37.378673,55.5102787 37.3792533,55.510511 37.3798958,55.5105262 37.379903,55.5107219 37.379996,55.5108035 37.3800347,55.5109137 37.380074,55.510972 37.3796081,55.5110201 37.3791651,55.5109766 37.3790179,55.5109072 37.3789754,55.5108435 37.3789542,55.5106474 37.3788886,55.5104573 37.3788251,55.5100852 37.378673)"
way/223342737,LineString,"[[37.3787037, 55.5032038], [37.3778208, 55.5032358]]","LINESTRING(55.5032038 37.3787037,55.5032358 37.3778208)"
way/223342738,LineString,"[[37.3789542, 55.5108435], [37.379996, 55.5107219]]","LINESTRING(55.5108435 37.3789542,55.5107219 37.379996)"
way/223342739,LineString,"[[37.3788886, 55.5106474], [37.379903, 55.5105262]]","LINESTRING(55.5106474 37.3788886,55.5105262 37.379903)"
way/223342740,LineString,"[[37.3787276, 55.5128222], [37.3788837, 55.512871], [37.3789915, 55.5129284], [37.3790831, 55.5130043], [37.3793414, 55.5131246], [37.3795768, 55.5131598], [37.3797566, 55.5131783], [37.3799495, 55.5131931], [37.380162, 55.5131913], [37.3803876, 55.5131616], [37.3806164, 55.5131413], [37.3808551, 55.5131043], [37.381303, 55.5130247], [37.3815809, 55.5129617], [37.3822086, 55.5128007], [37.3828233, 55.5126026], [37.3835, 55.5124656], [37.3835589, 55.5124545], [37.3835491, 55.512062], [37.3835033, 55.511727], [37.383366, 55.5115104], [37.3831894, 55.5114678], [37.3831291, 55.5114509]]","LINESTRING(55.5128222 37.3787276,55.512871 37.3788837,55.5129284 37.3789915,55.5130043 37.3790831,55.5131246 37.3793414,55.5131598 37.3795768,55.5131783 37.3797566,55.5131931 37.3799495,55.5131913 37.380162,55.5131616 37.3803876,55.5131413 37.3806164,55.5131043 37.3808551,55.5130247 37.381303,55.5129617 37.3815809,55.5128007 37.3822086,55.5126026 37.3828233,55.5124656 37.3835,55.5124545 37.3835589,55.512062 37.3835491,55.511727 37.3835033,55.5115104 37.383366,55.5114678 37.3831894,55.5114509 37.3831291)"
way/223342741,LineString,"[[37.3814276, 55.509418], [37.3814072, 55.509153], [37.3813661, 55.5087595], [37.3813642, 55.5087251], [37.3813972, 55.5085104], [37.3812489, 55.5081688], [37.3811389, 55.5074603], [37.3810953, 55.5066929], [37.3810244, 55.5060351], [37.3809444, 55.5052027], [37.380772, 55.5040062], [37.3806539, 55.5031015], [37.3813225, 55.5030693], [37.381532, 55.5030698], [37.3815994, 55.5031131], [37.381678, 55.5035248], [37.3820102, 55.5051234], [37.3809444, 55.5052027]]","LINESTRING(55.509418 37.3814276,55.509153 37.3814072,55.5087595 37.3813661,55.5087251 37.3813642,55.5085104 37.3813972,55.5081688 37.3812489,55.5074603 37.3811389,55.5066929 37.3810953,55.5060351 37.3810244,55.5052027 37.3809444,55.5040062 37.380772,55.5031015 37.3806539,55.5030693 37.3813225,55.5030698 37.381532,55.5031131 37.3815994,55.5035248 37.381678,55.5051234 37.3820102,55.5052027 37.3809444)"
way/223342742,LineString,"[[37.3751778, 55.5067318], [37.3759018, 55.506728], [37.3770481, 55.5066881], [37.3788318, 55.5066832], [37.3797259, 55.5067189], [37.3810953, 55.5066929], [37.3822014, 55.5066926], [37.3835862, 55.5066887], [37.3839792, 55.5066808], [37.3843283, 55.506673], [37.3843806, 55.5070463], [37.3845245, 55.5072777], [37.3846257, 55.5074197], [37.384768, 55.5076193], [37.38484, 55.5077165], [37.3851309, 55.5080951], [37.3843299, 55.5081118], [37.3833295, 55.5081192], [37.3822146, 55.508146], [37.3812489, 55.5081688], [37.3804639, 55.5081942], [37.3797363, 55.5081951], [37.3786908, 55.5081817], [37.3769701, 55.5081699], [37.3752378, 55.5081512]]","LINESTRING(55.5067318 37.3751778,55.506728 37.3759018,55.5066881 37.3770481,55.5066832 37.3788318,55.5067189 37.3797259,55.5066929 37.3810953,55.5066926 37.3822014,55.5066887 37.3835862,55.5066808 37.3839792,55.506673 37.3843283,55.5070463 37.3843806,55.5072777 37.3845245,55.5074197 37.3846257,55.5076193 37.384768,55.5077165 37.38484,55.5080951 37.3851309,55.5081118 37.3843299,55.5081192 37.3833295,55.508146 37.3822146,55.5081688 37.3812489,55.5081942 37.3804639,55.5081951 37.3797363,55.5081817 37.3786908,55.5081699 37.3769701,55.5081512 37.3752378)"
