feature_id,geometry_type,coordinates,geometry_format
way/1116362200,LineString,"[[29.760257, 59.9896116], [29.7602409, 59.9897054], [29.7602329, 59.989739], [29.760249, 59.9897712], [29.7608669, 59.9905071], [29.7609356, 59.9905889]]","LINESTRING(59.9896116 29.760257,59.9897054 29.7602409,59.989739 29.7602329,59.9897712 29.760249,59.9905071 29.7608669,59.9905889 29.7609356)"
way/1116366364,LineString,"[[30.4636777, 59.9747792], [30.4634802, 59.9749278]]",
way/1116366365,LineString,"[[30.4636445, 59.9741697], [30.4636711, 59.9746199], [30.4636777, 59.9747792]]","LINESTRING(59.9741697 30.4636445,59.9746199 30.4636711,59.9747792 30.4636777)"
way/1116373419,LineString,"[[30.4369238, 59.9531792], [30.4369022, 59.9530641]]",
way/1116373420,LineString,"[[30.4361603, 59.9488443], [30.4361104, 59.94856]]",
way/1116378571,LineString,"[[30.3360719, 59.8525234], [30.3358096, 59.852539]]",
way/1116378572,LineString,"[[30.3354901, 59.8521199], [30.3356747, 59.8521224]]",
way/1116505535,LineString,"[[30.578139, 59.786942], [30.5776728, 59.7866355]]",
way/1116505536,LineString,"[[30.5776728, 59.7866355], [30.5769331, 59.7861602]]",
way/1116505537,LineString,"[[30.5766785, 59.7860075], [30.5763658, 59.7857821], [30.5757907, 59.7853487]]","LINESTRING(59.7860075 30.5766785,59.7857821 30.5763658,59.7853487 30.5757907)"
way/1116505538,LineString,"[[30.5769331, 59.7861602], [30.5766785, 59.7860075]]",
way/1116505558,LineString,"[[30.5760126, 59.7864937], [30.5762225, 59.7864076], [30.5765497, 59.7863012], [30.5766637, 59.7862482], [30.5767127, 59.7861983], [30.5767235, 59.7861497], [30.5767087, 59.7860879], [30.5766785, 59.7860075]]","LINESTRING(59.7864937 30.5760126,59.7864076 30.5762225,59.7863012 30.5765497,59.7862482 30.5766637,59.7861983 30.5767127,59.7861497 30.5767235,59.7860879 30.5767087,59.7860075 30.5766785)"
way/1116505559,LineString,"[[30.5776728, 59.7866355], [30.577514, 59.786616], [30.5770567, 59.7863299], [30.5769575, 59.7863049], [30.5768656, 59.7863003], [30.5766958, 59.7863201]]","LINESTRING(59.7866355 30.5776728,59.786616 30.577514,59.7863299 30.5770567,59.7863049 30.5769575,59.7863003 30.5768656,59.7863201 30.5766958)"
way/1116505560,LineString,"[[30.5623439, 59.7781927], [30.5628973, 59.7783958], [30.5633148, 59.7785383], [30.5644136, 59.7789333]]","LINESTRING(59.7781927 30.5623439,59.7783958 30.5628973,59.7785383 30.5633148,59.7789333 30.5644136)"
way/1116505561,LineString,"[[30.5643433, 59.7790372], [30.5630542, 59.7785753], [30.5624918, 59.7783803]]","LINESTRING(59.7790372 30.5643433,59.7785753 30.5630542,59.7783803 30.5624918)"
way/1116519499,LineString,"[[30.6354133, 59.7435895], [30.634682, 59.7442907], [30.6345307, 59.7444346]]","LINESTRING(59.7435895 30.6354133,59.7442907 30.634682,59.7444346 30.6345307)"
way/1116519500,LineString,"[[30.6423563, 59.7360669], [30.6423212, 59.7361071], [30.6422689, 59.7361663], [30.6419235, 59.7365481], [30.6414449, 59.7371103], [30.6406897, 59.7379166], [30.6388822, 59.7398444], [30.6385411, 59.7402234], [30.637595, 59.7412575], [30.636709, 59.7422258], [30.6363083, 59.7426562], [30.6356656, 59.7433476], [30.6354133, 59.7435895]]","LINESTRING(59.7360669 30.6423563,59.7361071 30.6423212,59.7361663 30.6422689,59.7365481 30.6419235,59.7371103 30.6414449,59.7379166 30.6406897,59.7398444 30.6388822,59.7402234 30.6385411,59.7412575 30.637595,59.7422258 30.636709,59.7426562 30.6363083,59.7433476 30.6356656,59.7435895 30.6354133)"
way/1116519501,LineString,"[[30.6335278, 59.7453637], [30.6337949, 59.7450024], [30.6340939, 59.7446532], [30.6342577, 59.7444953]]","LINESTRING(59.7453637 30.6335278,59.7450024 30.6337949,59.7446532 30.6340939,59.7444953 30.6342577)"
way/1116519502,LineString,"[[30.6342577, 59.7444953], [30.6343732, 59.7443885], [30.6345087, 59.7442538], [30.634983, 59.7438262], [30.6354861, 59.7433438], [30.6365133, 59.7422298], [30.6374177, 59.7412526], [30.6387349, 59.7398111], [30.639082, 59.7394149], [30.6412819, 59.7370719]]","LINESTRING(59.7444953 30.6342577,59.7443885 30.6343732,59.7442538 30.6345087,59.7438262 30.634983,59.7433438 30.6354861,59.7422298 30.6365133,59.7412526 30.6374177,59.7398111 30.6387349,59.7394149 30.639082,59.7370719 30.6412819)"
way/1116519504,LineString,"[[30.6421347, 59.7358394], [30.6421593, 59.7358777], [30.6421298, 59.7359074], [30.6420545, 59.7359145]]","LINESTRING(59.7358394 30.6421347,59.7358777 30.6421593,59.7359074 30.6421298,59.7359145 30.6420545)"
way/1116523338,LineString,"[[30.5970544, 59.8026818], [30.5964682, 59.8030633], [30.5959887, 59.8033956], [30.595853, 59.803491]]","LINESTRING(59.8026818 30.5970544,59.8030633 30.5964682,59.8033956 30.5959887,59.803491 30.595853)"
way/1116598118,LineString,"[[30.3858295, 59.9698564], [30.3860538, 59.9698203]]",
way/1116598119,LineString,"[[30.3858577, 59.969929], [30.3858295, 59.9698564]]",
way/1116598827,LineString,"[[30.2612464, 59.9432922], [30.2612939, 59.9432309]]",
way/1116605692,LineString,"[[30.263033, 59.9527144], [30.2631115, 59.9527444]]",
way/1116605693,LineString,"[[30.2461272, 59.9517314], [30.2460052, 59.9517532]]",
way/1116605694,LineString,"[[30.2460762, 59.9516782], [30.2461871, 59.9516718]]",
way/1116605695,LineString,"[[30.2461871, 59.9516718], [30.2461272, 59.9517314]]",
way/1116605696,LineString,"[[30.2460052, 59.9517532], [30.2460762, 59.9516782]]",
way/1116605703,LineString,"[[30.2631115, 59.9527444], [30.2628314, 59.9527745], [30.2624414, 59.9527625], [30.2622054, 59.9527551], [30.2615802, 59.9527358], [30.2610931, 59.9527208], [30.2604088, 59.9526996], [30.2601446, 59.9526915], [30.2600592, 59.9526888], [30.2582543, 59.9526331], [30.2571594, 59.9525992], [30.2566843, 59.9525846], [30.2561108, 59.9525668], [30.2556948, 59.952554], [30.2554441, 59.9525462], [30.255257, 59.9525405], [30.2550439, 59.9525339], [30.2544641, 59.952516], [30.2541331, 59.9525057], [30.2535805, 59.9524887], [30.2529819, 59.9524702], [30.251336, 59.9524193], [30.2498727, 59.9523741], [30.2495634, 59.9523645], [30.2492732, 59.9523553], [30.2489826, 59.9523466], [30.2488231, 59.9523417], [30.2486765, 59.9523283], [30.2485697, 59.9523129], [30.2484019, 59.9522729], [30.247972, 59.9521706], [30.2466676, 59.95186], [30.2464767, 59.9518146], [30.2461272, 59.9517314]]","LINESTRING(59.9527444 30.2631115,59.9527745 30.2628314,59.9527625 30.2624414,59.9527551 30.2622054,59.9527358 30.2615802,59.9527208 30.2610931,59.9526996 30.2604088,59.9526915 30.2601446,59.9526888 30.2600592,59.9526331 30.2582543,59.9525992 30.2571594,59.9525846 30.2566843,59.9525668 30.2561108,59.952554 30.2556948,59.9525462 30.2554441,59.9525405 30.255257,59.9525339 30.2550439,59.952516 30.2544641,59.9525057 30.2541331,59.9524887 30.2535805,59.9524702 30.2529819,59.9524193 30.251336,59.9523741 30.2498727,59.9523645 30.2495634,59.9523553 30.2492732,59.9523466 30.2489826,59.9523417 30.2488231,59.9523283 30.2486765,59.9523129 30.2485697,59.9522729 30.2484019,59.9521706 30.247972,59.95186 30.2466676,59.9518146 30.2464767,59.9517314 30.2461272)"
way/1116605704,LineString,"[[30.2461871, 59.9516718], [30.2465451, 59.9517503], [30.246731, 59.9517973], [30.2480886, 59.9521399], [30.2484444, 59.9522297], [30.2485959, 59.952268], [30.248702, 59.9522833], [30.2488412, 59.9522948], [30.2490025, 59.9522996], [30.2492839, 59.9523079], [30.2517592, 59.952381], [30.2529854, 59.9524172], [30.2535862, 59.952435], [30.253696, 59.9524382], [30.2542235, 59.9524538], [30.2547753, 59.9524701], [30.2552619, 59.9524845], [30.2554593, 59.9524904], [30.2556977, 59.9524974], [30.2559152, 59.9525038], [30.2567748, 59.9525292], [30.2578687, 59.9525615], [30.2586957, 59.9525859], [30.2600654, 59.9526264], [30.2601554, 59.952629], [30.2610989, 59.9526569], [30.2611404, 59.9526581], [30.2615855, 59.9526712], [30.2622075, 59.9526896], [30.263033, 59.9527144]]","LINESTRING(59.9516718 30.2461871,59.9517503 30.2465451,59.9517973 30.246731,59.9521399 30.2480886,59.9522297 30.2484444,59.952268 30.2485959,59.9522833 30.248702,59.9522948 30.2488412,59.9522996 30.2490025,59.9523079 30.2492839,59.952381 30.2517592,59.9524172 30.2529854,59.952435 30.2535862,59.9524382 30.253696,59.9524538 30.2542235,59.9524701 30.2547753,59.9524845 30.2552619,59.9524904 30.2554593,59.9524974 30.2556977,59.9525038 30.2559152,59.9525292 30.2567748,59.9525615 30.2578687,59.9525859 30.2586957,59.9526264 30.2600654,59.952629 30.2601554,59.9526569 30.2610989,59.9526581 30.2611404,59.9526712 30.2615855,59.9526896 30.2622075,59.9527144 30.263033)"
way/1116848204,LineString,"[[30.3359158, 59.9361277], [30.3359626, 59.9361238], [30.3360293, 59.9361182], [30.3360669, 59.9361151], [30.3362165, 59.9361009], [30.3362712, 59.936096], [30.3364831, 59.9360703], [30.3368959, 59.9360201], [30.3371364, 59.9359909], [30.3380154, 59.9358841], [30.3381992, 59.9358666]]","LINESTRING(59.9361277 30.3359158,59.9361238 30.3359626,59.9361182 30.3360293,59.9361151 30.3360669,59.9361009 30.3362165,59.936096 30.3362712,59.9360703 30.3364831,59.9360201 30.3368959,59.9359909 30.3371364,59.9358841 30.3380154,59.9358666 30.3381992)"
way/1116943228,LineString,"[[30.1720546, 59.8133986], [30.1722765, 59.8133516]]",
way/1117134264,LineString,"[[30.3411736, 59.8861488], [30.3412202, 59.886225], [30.3414767, 59.8866445], [30.3415669, 59.886792], [30.3419213, 59.8873716], [30.3419516, 59.8874211], [30.3420524, 59.8875861]]","LINESTRING(59.8861488 30.3411736,59.886225 30.3412202,59.8866445 30.3414767,59.886792 30.3415669,59.8873716 30.3419213,59.8874211 30.3419516,59.8875861 30.3420524)"
way/1117134265,LineString,"[[30.3411736, 59.8861488], [30.3410085, 59.8861049]]",
way/1117134267,LineString,"[[30.3440466, 59.8855828], [30.344146, 59.8855606], [30.3442783, 59.8855034], [30.3443335, 59.8854718], [30.3444021, 59.8854326]]","LINESTRING(59.8855828 30.3440466,59.8855606 30.344146,59.8855034 30.3442783,59.8854718 30.3443335,59.8854326 30.3444021)"
way/1117134268,LineString,"[[30.341092, 59.886011], [30.3411736, 59.8861488]]",
way/1117134269,LineString,"[[30.3410085, 59.8861049], [30.341092, 59.886011]]",
way/1117140914,LineString,"[[30.3419268, 59.8876046], [30.3420524, 59.8875861]]",
way/1117140915,LineString,"[[30.3420289, 59.8876572], [30.3419268, 59.8876046]]",
way/1117140916,LineString,"[[30.3419268, 59.8876046], [30.3418261, 59.8874401], [30.3414633, 59.8868477], [30.3413501, 59.8866628], [30.3410934, 59.8862435], [30.3410085, 59.8861049], [30.340925, 59.8859687], [30.3406263, 59.8854791], [30.3401604, 59.8847211], [30.3398961, 59.8842896], [30.3397257, 59.8840142], [30.3396555, 59.8839007], [30.3395691, 59.8837603], [30.3394978, 59.8836545], [30.3391271, 59.8831443], [30.3384324, 59.8821957], [30.338082, 59.8817157], [30.3380241, 59.8816364], [30.3379098, 59.8814662]]","LINESTRING(59.8876046 30.3419268,59.8874401 30.3418261,59.8868477 30.3414633,59.8866628 30.3413501,59.8862435 30.3410934,59.8861049 30.3410085,59.8859687 30.340925,59.8854791 30.3406263,59.8847211 30.3401604,59.8842896 30.3398961,59.8840142 30.3397257,59.8839007 30.3396555,59.8837603 30.3395691,59.8836545 30.3394978,59.8831443 30.3391271,59.8821957 30.3384324,59.8817157 30.338082,59.8816364 30.3380241,59.8814662 30.3379098)"
way/1117461442,LineString,"[[30.2740702, 59.970717], [30.2721538, 59.9707912], [30.2688403, 59.9709192], [30.2685421, 59.9709303]]","LINESTRING(59.970717 30.2740702,59.9707912 30.2721538,59.9709192 30.2688403,59.9709303 30.2685421)"
way/1117461443,LineString,"[[30.2754262, 59.970624], [30.2752659, 59.970677]]",
way/1117461686,LineString,"[[30.4250433, 59.8828197], [30.4251758, 59.8828356], [30.425217, 59.8828405], [30.4260812, 59.8829443], [30.4263262, 59.8829734], [30.4270046, 59.8830546], [30.4277979, 59.8831518], [30.4278095, 59.8831532], [30.4283453, 59.8832163], [30.4289642, 59.8832893], [30.4303518, 59.8834555], [30.4304132, 59.8834628], [30.4304406, 59.8834661], [30.431477, 59.883591], [30.431992, 59.8836522], [30.4323194, 59.8836911], [30.4330441, 59.8837779], [30.4333736, 59.8838174]]","LINESTRING(59.8828197 30.4250433,59.8828356 30.4251758,59.8828405 30.425217,59.8829443 30.4260812,59.8829734 30.4263262,59.8830546 30.4270046,59.8831518 30.4277979,59.8831532 30.4278095,59.8832163 30.4283453,59.8832893 30.4289642,59.8834555 30.4303518,59.8834628 30.4304132,59.8834661 30.4304406,59.883591 30.431477,59.8836522 30.431992,59.8836911 30.4323194,59.8837779 30.4330441,59.8838174 30.4333736)"
way/1117684385,LineString,"[[30.5001948, 59.9351881], [30.5005088, 59.9351636]]",
way/1117684386,LineString,"[[30.5005286, 59.9352287], [30.500216, 59.9352528]]",
way/1117684387,LineString,"[[30.3674702, 59.8834243], [30.3678142, 59.8830933]]",
way/1117931976,LineString,"[[30.3210118, 59.9558826], [30.3229225, 59.9538923]]",
way/1117931977,LineString,"[[30.3559756, 59.9531977], [30.3544389, 59.9533689]]",
way/1117931978,LineString,"[[30.3564422, 59.9531448], [30.3562988, 59.9532077], [30.3562186, 59.9532554], [30.3561674, 59.9533094], [30.3561498, 59.953377], [30.3561612, 59.953454]]","LINESTRING(59.9531448 30.3564422,59.9532077 30.3562988,59.9532554 30.3562186,59.9533094 30.3561674,59.953377 30.3561498,59.953454 30.3561612)"
way/1117934595,LineString,"[[30.6109941, 59.7569168], [30.609989, 59.7569314], [30.6094957, 59.7569386]]","LINESTRING(59.7569168 30.6109941,59.7569314 30.609989,59.7569386 30.6094957)"
way/1117934597,LineString,"[[30.5951287, 59.7676489], [30.5960372, 59.7664172], [30.5961626, 59.7662395], [30.5962712, 59.7660659], [30.5963157, 59.7659855], [30.596382, 59.7658397], [30.5964242, 59.765717], [30.59645, 59.7656214], [30.5964915, 59.7652259], [30.596517, 59.765023], [30.5965295, 59.7649375], [30.5965815, 59.7646352], [30.5966363, 59.7644209], [30.5966842, 59.7642493], [30.5967691, 59.7640472], [30.5967982, 59.7639992], [30.5968642, 59.7638914], [30.597501, 59.762801], [30.5977654, 59.7623375], [30.5978212, 59.762156], [30.597942, 59.7617799], [30.5979945, 59.7615226], [30.5980083, 59.7614336], [30.5980707, 59.7610467], [30.5981035, 59.7608356], [30.5981954, 59.7604437], [30.5982508, 59.7602979], [30.5983312, 59.760136], [30.5984443, 59.7599992], [30.5985688, 59.7598682], [30.598736, 59.7597337], [30.5998526, 59.7590986], [30.5999816, 59.7590143], [30.6001032, 59.7589134], [30.6001519, 59.7588581], [30.6001921, 59.758806], [30.6002306, 59.7587368], [30.6002447, 59.7586826], [30.6002497, 59.7586324], [30.6002402, 59.7585642], [30.6002202, 59.7585064], [30.6001698, 59.7584286], [30.6001208, 59.7583745], [30.6000387, 59.7583086], [30.5998052, 59.758155], [30.5995855, 59.7580257]]","LINESTRING(59.7676489 30.5951287,59.7664172 30.5960372,59.7662395 30.5961626,59.7660659 30.5962712,59.7659855 30.5963157,59.7658397 30.596382,59.765717 30.5964242,59.7656214 30.59645,59.7652259 30.5964915,59.765023 30.596517,59.7649375 30.5965295,59.7646352 30.5965815,59.7644209 30.5966363,59.7642493 30.5966842,59.7640472 30.5967691,59.7639992 30.5967982,59.7638914 30.5968642,59.762801 30.597501,59.7623375 30.5977654,59.762156 30.5978212,59.7617799 30.597942,59.7615226 30.5979945,59.7614336 30.5980083,59.7610467 30.5980707,59.7608356 30.5981035,59.7604437 30.5981954,59.7602979 30.5982508,59.760136 30.5983312,59.7599992 30.5984443,59.7598682 30.5985688,59.7597337 30.598736,59.7590986 30.5998526,59.7590143 30.5999816,59.7589134 30.6001032,59.7588581 30.6001519,59.758806 30.6001921,59.7587368 30.6002306,59.7586826 30.6002447,59.7586324 30.6002497,59.7585642 30.6002402,59.7585064 30.6002202,59.7584286 30.6001698,59.7583745 30.6001208,59.7583086 30.6000387,59.758155 30.5998052,59.7580257 30.5995855)"
way/1118108112,LineString,"[[30.1190338, 59.8122635], [30.1201531, 59.8118665]]",
way/1118459552,LineString,"[[30.3543455, 59.9055255], [30.354347, 59.905532], [30.3543567, 59.9055582], [30.3543743, 59.905597], [30.3543967, 59.9056403]]","LINESTRING(59.9055255 30.3543455,59.905532 30.354347,59.9055582 30.3543567,59.905597 30.3543743,59.9056403 30.3543967)"
way/1118459553,LineString,"[[30.3542096, 59.9055891], [30.354212, 59.905588], [30.3543455, 59.9055255]]","LINESTRING(59.9055891 30.3542096,59.905588 30.354212,59.9055255 30.3543455)"
way/1118459554,LineString,"[[30.3543455, 59.9055255], [30.3543608, 59.9055276], [30.3544588, 59.9055413]]","LINESTRING(59.9055255 30.3543455,59.9055276 30.3543608,59.9055413 30.3544588)"
way/1118459555,LineString,"[[30.3544588, 59.9055413], [30.3547209, 59.9055896], [30.3548535, 59.9056176], [30.3549356, 59.9056352], [30.3550033, 59.9056478]]","LINESTRING(59.9055413 30.3544588,59.9055896 30.3547209,59.9056176 30.3548535,59.9056352 30.3549356,59.9056478 30.3550033)"
way/1118459556,LineString,"[[30.3541954, 59.9055051], [30.3542647, 59.9055142], [30.3543455, 59.9055255]]","LINESTRING(59.9055051 30.3541954,59.9055142 30.3542647,59.9055255 30.3543455)"
way/1118459559,LineString,"[[30.3543967, 59.9056403], [30.3542096, 59.9055891]]",
way/1118499153,LineString,"[[30.4313631, 59.722583], [30.4313186, 59.7226498]]",
way/1118635236,LineString,"[[30.3474775, 59.9288634], [30.3474635, 59.9288375], [30.3474354, 59.9287918], [30.3472791, 59.9285381]]","LINESTRING(59.9288634 30.3474775,59.9288375 30.3474635,59.9287918 30.3474354,59.9285381 30.3472791)"
way/1118881475,LineString,"[[30.1283081, 59.8354755], [30.1281338, 59.8354778]]",
way/1118916993,LineString,"[[30.4530542, 59.930638], [30.4541013, 59.9303085], [30.4542448, 59.9302633], [30.454544, 59.9301661], [30.4546252, 59.9301375]]","LINESTRING(59.930638 30.4530542,59.9303085 30.4541013,59.9302633 30.4542448,59.9301661 30.454544,59.9301375 30.4546252)"
way/1118916997,LineString,"[[30.4724147, 59.9257418], [30.4721379, 59.9258137]]",
way/1118916998,LineString,"[[30.4715955, 59.9258965], [30.472122, 59.9257543]]",
way/1118916999,LineString,"[[30.4723843, 59.9256536], [30.4724147, 59.9257418]]",
way/1118920549,LineString,"[[30.422569, 59.9596186], [30.4223925, 59.9596113]]",
way/1118920551,LineString,"[[30.4224027, 59.9622014], [30.4225325, 59.9622053]]",
way/1118920563,LineString,"[[30.4128303, 59.9616152], [30.4127333, 59.9616663]]",
way/1118920564,LineString,"[[30.4187108, 59.9645781], [30.4184621, 59.9644569], [30.4175886, 59.9640184]]","LINESTRING(59.9645781 30.4187108,59.9644569 30.4184621,59.9640184 30.4175886)"
way/1118920565,LineString,"[[30.4176895, 59.9639787], [30.4182024, 59.9642039], [30.4185011, 59.9643475], [30.4185903, 59.964391], [30.4188411, 59.9645132]]","LINESTRING(59.9639787 30.4176895,59.9642039 30.4182024,59.9643475 30.4185011,59.964391 30.4185903,59.9645132 30.4188411)"
way/1118920569,LineString,"[[30.4122864, 59.9679079], [30.414536, 59.9667512], [30.4171462, 59.9653998], [30.4183719, 59.9647504]]","LINESTRING(59.9679079 30.4122864,59.9667512 30.414536,59.9653998 30.4171462,59.9647504 30.4183719)"
way/1118920571,LineString,"[[30.4188411, 59.9645132], [30.4190306, 59.9644189], [30.4191953, 59.9643369], [30.4192538, 59.9643066], [30.4198816, 59.9639814], [30.4214269, 59.963181], [30.4216227, 59.9630803], [30.4218265, 59.962946], [30.4221404, 59.9626305], [30.4222664, 59.9624707], [30.4223523, 59.9623284], [30.4224027, 59.9622014], [30.42243, 59.9620894], [30.4224461, 59.9619699]]","LINESTRING(59.9645132 30.4188411,59.9644189 30.4190306,59.9643369 30.4191953,59.9643066 30.4192538,59.9639814 30.4198816,59.963181 30.4214269,59.9630803 30.4216227,59.962946 30.4218265,59.9626305 30.4221404,59.9624707 30.4222664,59.9623284 30.4223523,59.9622014 30.4224027,59.9620894 30.42243,59.9619699 30.4224461)"
way/1118920572,LineString,"[[30.4225742, 59.9619689], [30.4225608, 59.9620999], [30.4225325, 59.9622053], [30.4224756, 59.9623549], [30.4223931, 59.962502], [30.4222771, 59.9626587], [30.4220186, 59.9629217], [30.4217428, 59.9631216], [30.4215127, 59.9632481], [30.4201809, 59.9639307], [30.4193187, 59.964392], [30.4191492, 59.9644777], [30.4189623, 59.9645723]]","LINESTRING(59.9619689 30.4225742,59.9620999 30.4225608,59.9622053 30.4225325,59.9623549 30.4224756,59.962502 30.4223931,59.9626587 30.4222771,59.9629217 30.4220186,59.9631216 30.4217428,59.9632481 30.4215127,59.9639307 30.4201809,59.964392 30.4193187,59.9644777 30.4191492,59.9645723 30.4189623)"
