id,Lat,Lon,Coordinates,area,population
way/452040305,55.6141952,37.3004617,"[(55.6137894, 37.3018047), (55.6152769, 37.2993068), (55.6147983, 37.2984485), (55.613322, 37.3009438), (55.6137894, 37.3018047)]",17221.204503059387,1142
way/452040307,55.61336798,37.303849379999996,"[(55.6141878, 37.3030565), (55.6137167, 37.3021982), (55.6121352, 37.3050628), (55.6126124, 37.3058729), (55.6141878, 37.3030565)]",18686.796315789223,1090
way/452040308,55.61467828,37.301250319999994,"[(55.6139212, 37.301879), (55.614365, 37.3027883), (55.6158268, 37.300259), (55.6153572, 37.2994463), (55.6139212, 37.301879)]",16700.728984296322,667
way/452040309,55.6155967125,37.3021100625,"[(55.6144786, 37.3029037), (55.6149664, 37.3038371), (55.6160585, 37.3018254), (55.6161706, 37.3021204), (55.6164024, 37.3016484), (55.6163994, 37.3011119), (55.6158192, 37.3005299), (55.6144786, 37.3029037)]",18324.492751926184,739
way/452040310,55.6140755,37.30448405,"[(55.6136423, 37.3043453), (55.6139555, 37.3048802), (55.6130732, 37.306335), (55.6137455, 37.3069082), (55.6149649, 37.3046095), (55.614818, 37.304006), (55.6143544, 37.3031048), (55.6143044, 37.3031209), (55.6142545, 37.3031853), (55.6136423, 37.3043453)]",21551.701447309926,1142
way/452047482,55.610865100000005,37.31137949166666,"[(55.6113551, 37.3110831), (55.6109203, 37.310367), (55.6106052, 37.3098144), (55.6097734, 37.3112601), (55.6103885, 37.3121399), (55.6106324, 37.3125717), (55.610943, 37.3118985), (55.610896, 37.3117054), (55.6110263, 37.3115471), (55.6111763, 37.311692), (55.6113096, 37.3113916), (55.6113551, 37.3110831)]",15124.832476615906,499
way/452047484,55.6039211882353,37.348411623529415,"[(55.6028789, 37.3481136), (55.6048472, 37.3548393), (55.6056737, 37.3541701), (55.6064589, 37.3534678), (55.606482, 37.3534472), (55.6067729, 37.3524494), (55.607079, 37.3519505), (55.6064305, 37.3508723), (55.6053699, 37.3480345), (55.6022456, 37.3408838), (55.6016091, 37.3415436), (55.6006727, 37.3437805), (55.6009485, 37.3442016), (55.6012909, 37.3452987), (55.6023183, 37.3445798), (55.6027032, 37.3472513), (55.6028789, 37.3481136)]",210835.55916434713,4731
way/452047485,55.597653619999996,37.35399092,"[(55.596659, 37.3547065), (55.5969951, 37.3552603), (55.5971666, 37.3554226), (55.5973361, 37.3554711), (55.597535, 37.3555003), (55.5982412, 37.3551035), (55.5986261, 37.3549265), (55.5988655, 37.3548621), (55.598917, 37.3546851), (55.5987337, 37.3517977), (55.5979305, 37.3518366), (55.5976547, 37.3518393), (55.5970834, 37.3518608), (55.5964014, 37.3518849), (55.596659, 37.3547065)]",53701.74272459629,1824
way/452047487,55.60984042,37.3103396,"[(55.6097341, 37.3112172), (55.6105521, 37.3097715), (55.6098977, 37.3089481), (55.6092841, 37.310544), (55.6097341, 37.3112172)]",9650.353166818619,499
way/452047488,55.60970406,37.31195164,"[(55.6102719, 37.3122365), (55.6092265, 37.3106942), (55.6088357, 37.3116357), (55.6099143, 37.3129553), (55.6102719, 37.3122365)]",9942.744697749615,714
way/452047490,55.608712919999995,37.3109013,"[(55.6091674, 37.3105923), (55.6086887, 37.309903), (55.6079903, 37.3113299), (55.6085508, 37.312089), (55.6091674, 37.3105923)]",8670.400276303291,428
way/452047491,55.60927652,37.30952906,"[(55.6092023, 37.3103831), (55.6098689, 37.3088569), (55.6093583, 37.3082614), (55.6087508, 37.3097608), (55.6092023, 37.3103831)]",7827.721815466881,571
way/452047492,55.599561800000004,37.3534411,"[(55.6000627, 37.3553382), (55.6008083, 37.3499067), (55.598905, 37.3517628), (55.5988656, 37.3519291), (55.5990596, 37.354842), (55.5991687, 37.3549707), (55.6000627, 37.3553382)]",42768.33472421765,910
way/452047493,55.61158271428571,37.313504,"[(55.6122988, 37.3145512), (55.6113778, 37.312848), (55.611196, 37.3124189), (55.6110415, 37.3124215), (55.6108324, 37.3127327), (55.6120337, 37.3150045), (55.6122988, 37.3145512)]",7823.250926353037,571
way/452047494,55.60516078181818,37.36132928181818,"[(55.6032782, 37.3620102), (55.6055846, 37.3631937), (55.6056737, 37.3631964), (55.6057593, 37.3631387), (55.605832, 37.3629999), (55.6060483, 37.361461), (55.6060695, 37.3608495), (55.6058816, 37.3597605), (55.6055119, 37.3583872), (55.6038513, 37.3576148), (55.6032782, 37.3620102)]",77182.54619084066,2910
way/452047495,55.59983903999999,37.3481536,"[(55.6020228, 37.3478655), (55.6008174, 37.3441292), (55.600681, 37.3439468), (55.5989277, 37.3485387), (55.5988019, 37.3489948), (55.5987777, 37.3493381), (55.5987565, 37.3497552), (55.5987731, 37.3501468), (55.5988095, 37.3509554), (55.6020228, 37.3478655)]",73937.73896230757,1785
way/452047496,55.61220735,37.3132171625,"[(55.6127654, 37.31354), (55.6116929, 37.3116652), (55.6115474, 37.3121453), (55.6113747, 37.3125101), (55.6123685, 37.3143849), (55.6125897, 37.3140148), (55.6125548, 37.313937), (55.6127654, 37.31354)]",10756.832059457898,928
way/452217612,55.65183049375,37.33936929375,"[(55.6503555, 37.338447), (55.6506258, 37.3396631), (55.6515297, 37.3394659), (55.6517627, 37.3397802), (55.6520374, 37.3413762), (55.6525832, 37.3412776), (55.6527876, 37.3411326), (55.6527781, 37.3405015), (55.6528196, 37.3403964), (55.6528092, 37.3389853), (55.6525589, 37.3384245), (55.6522182, 37.338061), (55.6518913, 37.3379501), (55.6513872, 37.3379316), (55.650788, 37.3380687), (55.6503555, 37.338447)]",34842.48817918077,1428
way/452655975,55.632662,37.42499807272728,"[(55.6313051, 37.4258395), (55.6325944, 37.427279), (55.632867, 37.426646), (55.6334499, 37.4252513), (55.6335256, 37.4253666), (55.6336967, 37.4249616), (55.6332455, 37.424165), (55.632549, 37.4233469), (55.6324612, 37.4232235), (55.6322825, 37.4230599), (55.6313051, 37.4258395)]",36700.4824783653,1020
way/452655977,55.63147594375,37.42865161875,"[(55.6305503, 37.4313157), (55.6306881, 37.4310368), (55.631, 37.4305915), (55.6311393, 37.4300766), (55.6314619, 37.4293872), (55.6324899, 37.4274104), (55.6324915, 37.4273192), (55.6322068, 37.426992), (55.632169, 37.4270001), (55.6318192, 37.4279281), (55.6317768, 37.4278932), (55.6321205, 37.4269652), (55.632125, 37.4269089), (55.6312923, 37.425962), (55.6297342, 37.4303233), (55.6305503, 37.4313157)]",43886.46855547372,1592
way/452655979,55.634640360000006,37.42102842333334,"[(55.6331092, 37.4237626), (55.633624, 37.4228721), (55.633895, 37.4233362), (55.6352319, 37.4209356), (55.6350926, 37.4207988), (55.6348049, 37.4211072), (55.6347626, 37.421), (55.6348307, 37.4208846), (55.6346687, 37.4205306), (55.6347777, 37.4203321), (55.6350487, 37.4206942), (55.6351244, 37.4205574), (55.6352516, 37.4208095), (55.635294, 37.4208363), (55.6354045, 37.4210617), (55.6356543, 37.4207317), (55.6358345, 37.4201873), (55.6362992, 37.4192833), (55.6361373, 37.4188596), (55.6361827, 37.4186664), (55.6361312, 37.4186047), (55.6360124, 37.418443), (55.6358353, 37.4179629), (55.6335104, 37.4207505), (55.6328685, 37.4215579), (55.6325369, 37.4223357), (55.6323264, 37.4229392), (55.6327746, 37.4234488), (55.6330774, 37.4238002), (55.6331092, 37.4237626)]",59038.604472052306,1726
way/452655981,55.63507534,37.42440474,"[(55.6343099, 37.4249723), (55.6348988, 37.4260076), (55.6362311, 37.4235427), (55.635627, 37.4225288), (55.6343099, 37.4249723)]",19781.78983294964,946
way/452655984,55.63680996666667,37.42154133333333,"[(55.6362796, 37.4233925), (55.6377239, 37.4206218), (55.6376285, 37.420147), (55.6372651, 37.4192673), (55.6356831, 37.4224269), (55.6362796, 37.4233925)]",23588.058375298977,1125
way/452655986,55.63630527777778,37.420011422222224,"[(55.6370698, 37.4193397), (55.6368715, 37.4190044), (55.6367701, 37.4186906), (55.6362992, 37.4192833), (55.6356543, 37.4207317), (55.63568, 37.4207693), (55.6355165, 37.4210885), (55.6358163, 37.4218556), (55.6370698, 37.4193397)]",12699.176298052073,464
way/452655988,55.63435800999999,37.42333591,"[(55.6338617, 37.4249321), (55.6342417, 37.4241945), (55.634428, 37.4244707), (55.6357376, 37.4219629), (55.6354348, 37.4213969), (55.6352819, 37.4210348), (55.6339268, 37.4235186), (55.6336422, 37.4230358), (55.6331637, 37.4238807), (55.6338617, 37.4249321)]",24278.120668679476,1196
way/453585727,55.65349713333333,37.34641046666666,"[(55.6533473, 37.3459545), (55.6533292, 37.3470649), (55.6535788, 37.3470381), (55.6537544, 37.3465231), (55.6536258, 37.3459277), (55.6533473, 37.3459545)]",2647.2616482377052,17
way/456153609,55.72398842,37.785264760000004,"[(55.7243328, 37.7854011), (55.7236223, 37.7846257), (55.7234719, 37.7850603), (55.7241823, 37.7858356), (55.7243328, 37.7854011)]",2975.96333822608,303
way/473612569,55.75432947727273,37.64158531590909,"[(55.755146, 37.6427699), (55.7552241, 37.6427701), (55.7553231, 37.6427704), (55.7553558, 37.6427573), (55.7554288, 37.6427004), (55.7554369, 37.6426906), (55.7554392, 37.6426842), (55.7554419, 37.6426765), (55.7554437, 37.6426639), (55.7554432, 37.6426488), (55.7554392, 37.6426317), (55.754999, 37.640771), (55.7549909, 37.6407551), (55.754982, 37.640748), (55.7549703, 37.6407476), (55.7549594, 37.6407527), (55.7547403, 37.6409236), (55.7546526, 37.6409923), (55.7545696, 37.6410455), (55.7544947, 37.6410793), (55.7544298, 37.6410971), (55.7543559, 37.6411011), (55.754206, 37.6410981), (55.7541626, 37.6410913), (55.7538491, 37.6409898), (55.7530315, 37.6406804), (55.7530228, 37.6406771), (55.7530173, 37.6406767), (55.7530126, 37.6406788), (55.7530081, 37.640685), (55.7530049, 37.6406937), (55.752992, 37.6408193), (55.7529633, 37.6411072), (55.7529631, 37.6411252), (55.7529663, 37.6411376), (55.7529725, 37.6411507), (55.7529832, 37.6411637), (55.7529981, 37.6411768), (55.7540254, 37.6421019), (55.7540752, 37.6421444), (55.7546412, 37.6424827), (55.7550796, 37.6427581), (55.7551098, 37.6427684), (55.755146, 37.6427699)]",18464.00118564941,700
way/474620233,55.86184325000001,37.367919595000004,"[(55.8610313, 37.3667261), (55.8610057, 37.3671204), (55.8610193, 37.3676274), (55.8610464, 37.3679895), (55.8610915, 37.3684776), (55.8611773, 37.3685688), (55.8615025, 37.3686654), (55.8618427, 37.3687539), (55.8619616, 37.3687995), (55.8621768, 37.3688934), (55.8623303, 37.3689229), (55.8625305, 37.3689122), (55.8625426, 37.3680646), (55.86252, 37.3680538), (55.8625215, 37.3678795), (55.8625411, 37.3678795), (55.8625667, 37.3668334), (55.8623966, 37.3667503), (55.8620293, 37.3667476), (55.8610313, 37.3667261)]",21056.218103960855,1678
way/474621756,55.8629713625,37.3688848125,"[(55.8626976, 37.3676703), (55.8626901, 37.3685393), (55.8626705, 37.3691187), (55.862657, 37.3691589), (55.862663, 37.3693788), (55.8627157, 37.3695532), (55.8629023, 37.3697329), (55.8630528, 37.3697356), (55.8630784, 37.3697114), (55.8633343, 37.3696095), (55.8633313, 37.3692394), (55.8632997, 37.3690838), (55.8632696, 37.3685366), (55.863253, 37.3677266), (55.8632289, 37.3676917), (55.8626976, 37.3676703)]",8351.887449454283,714
way/474621889,55.86297709473685,37.36573161052632,"[(55.8632515, 37.3675549), (55.8632199, 37.366584), (55.8632034, 37.3658383), (55.8631883, 37.3653663), (55.8632214, 37.3649425), (55.8633238, 37.3639876), (55.8631552, 37.3637167), (55.8629369, 37.363419), (55.8627337, 37.3634217), (55.8627277, 37.3641673), (55.8627036, 37.3641754), (55.8626856, 37.3651812), (55.8626916, 37.3658142), (55.8627021, 37.3667852), (55.8626871, 37.367563), (55.8627066, 37.3676005), (55.862946, 37.3676247), (55.8632289, 37.3676032), (55.8632515, 37.3675549)]",15152.870038280264,1928
way/474982556,55.31244749411764,37.195178294117646,"[(55.3131603, 37.194215), (55.3128325, 37.1938823), (55.3124455, 37.1935099), (55.312186, 37.1932631), (55.3118902, 37.1940937), (55.3120341, 37.1942434), (55.3116914, 37.195512), (55.3119464, 37.1957507), (55.3115056, 37.1972576), (55.3117855, 37.1974612), (55.3121026, 37.1976919), (55.3125301, 37.1963937), (55.3128872, 37.1959002), (55.3130551, 37.1952725), (55.3131501, 37.1948796), (55.3132445, 37.1944892), (55.3131603, 37.194215)]",27830.878100842237,357
way/475464785,55.711566340000005,37.02742318,"[(55.7108872, 37.0277839), (55.7119148, 37.029479), (55.7128364, 37.0282345), (55.7125255, 37.0274985), (55.7123137, 37.0277946), (55.7115128, 37.026475), (55.7109238, 37.0257175), (55.7106666, 37.0264588), (55.7111954, 37.0270061), (55.7108872, 37.0277839)]",23632.859229564667,288
way/479799609,55.67039281818182,37.581588318181815,"[(55.6701823, 37.5813735), (55.6699327, 37.5821253), (55.6699777, 37.5822108), (55.6705332, 37.5827973), (55.6706001, 37.5827138), (55.6711308, 37.5811889), (55.6706294, 37.5806891), (55.6704019, 37.5807763), (55.6703642, 37.5808803), (55.6703864, 37.5813427), (55.6701823, 37.5813735)]",9461.663828328252,1242
way/481066982,55.31263601538462,37.37826373846154,"[(55.3120332, 37.3802545), (55.3127791, 37.3782563), (55.3132401, 37.3786801), (55.3133836, 37.3784602), (55.3136095, 37.3777843), (55.3131933, 37.3772987), (55.3128005, 37.3770064), (55.3126967, 37.3772317), (55.3122876, 37.3769206), (55.3120708, 37.3775), (55.3124311, 37.3779345), (55.3117095, 37.3798468), (55.3120332, 37.3802545)]",16578.080834895372,214
way/481066983,55.311473039999996,37.377885860000006,"[(55.3111203, 37.3783528), (55.3114378, 37.378672), (55.3119971, 37.377212), (55.3116897, 37.3768397), (55.3111203, 37.3783528)]",4662.756234198809,71
way/481066984,55.3113209375,37.37708865,"[(55.3108501, 37.378731), (55.3116159, 37.3767502), (55.311871, 37.3761157), (55.3118944, 37.3760014), (55.311623, 37.3755943), (55.3113029, 37.3763711), (55.3105601, 37.3784145), (55.3108501, 37.378731)]",8601.00535236299,5
way/481066985,55.310635299999994,37.37622779090909,"[(55.3097632, 37.3776957), (55.3103311, 37.3782643), (55.3106517, 37.3768427), (55.310725, 37.3761293), (55.3111219, 37.3764351), (55.3116225, 37.375212), (55.3113111, 37.3748686), (55.3108898, 37.3749974), (55.3108196, 37.3752656), (55.3099892, 37.3750993), (55.3097632, 37.3776957)]",21774.763682425022,214
way/481066987,55.30655390769231,37.3779474,"[(55.3055223, 37.3789671), (55.3059284, 37.3786881), (55.3064508, 37.3783537), (55.3073115, 37.3780176), (55.3085817, 37.3774704), (55.3084504, 37.3764082), (55.306881, 37.377229), (55.3066981, 37.3771118), (55.3064875, 37.3771815), (55.3060352, 37.3778137), (55.3058307, 37.3783341), (55.3055009, 37.3787739), (55.3055223, 37.3789671)]",19906.463734529912,71
way/481066988,55.30783833888889,37.379323827777775,"[(55.3058978, 37.3801633), (55.3069054, 37.3797717), (55.3086916, 37.379423), (55.3093999, 37.3793104), (55.3097663, 37.3792514), (55.3100869, 37.3794284), (55.3103067, 37.3794338), (55.3105082, 37.3793372), (55.3106547, 37.3790368), (55.3098182, 37.3780444), (55.3093755, 37.377803), (55.3087069, 37.3777601), (55.3083741, 37.3778513), (55.3066581, 37.3784896), (55.3032358, 37.3806995), (55.30328, 37.3808507), (55.3035262, 37.381011), (55.3058978, 37.3801633)]",60042.76580228796,428
way/481341374,55.320513445454544,37.360490545454546,"[(55.3209325, 37.3603237), (55.3206304, 37.3600715), (55.320667, 37.3596746), (55.3202217, 37.3594504), (55.3201267, 37.3600018), (55.3201637, 37.3602389), (55.3204018, 37.3603998), (55.3202186, 37.3617302), (55.3205605, 37.3620306), (55.3207925, 37.3611508), (55.3209325, 37.3603237)]",8177.449721977115,71
way/481341375,55.32023171428572,37.35583392857143,"[(55.3207986, 37.355486), (55.3200111, 37.3547565), (55.3197547, 37.355486), (55.3197058, 37.3561297), (55.3200721, 37.356634), (55.3204811, 37.3568593), (55.3207986, 37.355486)]",10083.978951707482,214
way/481341376,55.29672335555556,37.377865077777784,"[(55.2965766, 37.3781386), (55.2969736, 37.3786536), (55.2972607, 37.3781064), (55.2970836, 37.377688), (55.2968393, 37.3774412), (55.2968111, 37.377516), (55.2962179, 37.3774892), (55.2961708, 37.3776141), (55.2965766, 37.3781386)]",4749.54104501009,89
way/481341377,55.29594905454546,37.37536483636364,"[(55.2951289, 37.3754993), (55.295981, 37.3771166), (55.296882, 37.3770335), (55.2963413, 37.3757163), (55.2966849, 37.375094), (55.2964085, 37.3744932), (55.2960496, 37.3748955), (55.2958253, 37.3744371), (55.2955871, 37.3744801), (55.2954221, 37.3747483), (55.2951289, 37.3754993)]",19644.466577317566,71
way/481667033,55.35085116666667,37.202066155555556,"[(55.3506743, 37.2006625), (55.3504943, 37.2025507), (55.3503266, 37.2041922), (55.3507688, 37.2043156), (55.3510921, 37.2027868), (55.3514459, 37.2014296), (55.3510677, 37.2012955), (55.3511165, 37.2007), (55.3506743, 37.2006625)]",15202.03255084157,142
way/481667034,55.348100939999995,37.211904679999996,"[(55.3478728, 37.2115764), (55.3478484, 37.2123274), (55.3484462, 37.2123381), (55.3484645, 37.2117051), (55.3478728, 37.2115764)]",2917.259984069504,71
way/481667035,55.34818756,37.2100593,"[(55.3485194, 37.2091731), (55.3477142, 37.2092053), (55.3476959, 37.2113618), (55.3484889, 37.2113832), (55.3485194, 37.2091731)]",12321.097698906437,142
way/481667036,55.349250891666664,37.21086110833333,"[(55.3486902, 37.2091087), (55.3486109, 37.2110292), (55.3486658, 37.2110936), (55.3486292, 37.212778), (55.3489098, 37.2128209), (55.3499468, 37.2116944), (55.3500627, 37.2114905), (55.3501786, 37.2111365), (55.3502091, 37.2104713), (55.3491782, 37.2103747), (55.3492392, 37.2092268), (55.3486902, 37.2091087)]",24567.865219373256,142
way/481667037,55.349471,37.2069117,"[(55.3491172, 37.2050103), (55.3488488, 37.2072097), (55.3486841, 37.2089156), (55.3497882, 37.2089156), (55.3503067, 37.2087118), (55.3504348, 37.2067591), (55.3494283, 37.2065982), (55.3495137, 37.2050747), (55.3491172, 37.2050103)]",29758.860274627805,285
way/481667038,55.34996206666666,37.202686093333334,"[(55.3499133, 37.2007081), (55.3498919, 37.2010836), (55.3493673, 37.203519), (55.3491355, 37.204785), (55.3496723, 37.2050103), (55.3498004, 37.2041949), (55.3502335, 37.20427), (55.3502884, 37.2038623), (55.3497394, 37.2036692), (55.3498248, 37.2030148), (55.3503647, 37.2030201), (55.3505782, 37.2012499), (55.350569, 37.2006061), (55.350139, 37.20059), (55.3499133, 37.2007081)]",21023.453466037754,142
way/482592887,55.2892927,37.40110498571429,"[(55.2895563, 37.4007241), (55.2893944, 37.4007295), (55.2891866, 37.4009119), (55.2888109, 37.4017004), (55.2888415, 37.4018399), (55.2897029, 37.401105), (55.2895563, 37.4007241)]",2896.644565702416,71
way/482592888,55.2916078825,37.3969258925,"[(55.28988, 37.4008421), (55.2901183, 37.4007134), (55.2904115, 37.4003593), (55.2904818, 37.4000536), (55.2904207, 37.3999302), (55.2904879, 37.3993776), (55.290233, 37.3987525), (55.2906498, 37.3980955), (55.2910408, 37.3977683), (55.2910683, 37.3979078), (55.2913432, 37.3977147), (55.2916059, 37.397425), (55.2918136, 37.3968564), (55.2920946, 37.3964111), (55.2927574, 37.3955099), (55.2928307, 37.3955367), (55.2933041, 37.3946838), (55.2937043, 37.394201), (55.2938356, 37.3943834), (55.2939639, 37.3940991), (55.2939853, 37.393863), (55.2938539, 37.3938898), (55.2936829, 37.3933641), (55.2934416, 37.3933159), (55.2932431, 37.3935733), (55.2933011, 37.3938255), (55.2926108, 37.3949144), (55.2922412, 37.3955045), (55.2921832, 37.3953972), (55.2918747, 37.3957728), (55.2911172, 37.3968617), (55.2905673, 37.397189), (55.2905124, 37.3970119), (55.2902008, 37.3973016), (55.2900389, 37.3976127), (55.2901275, 37.3978434), (55.2897365, 37.3985462), (55.2900328, 37.399383), (55.2896387, 37.4004022), (55.28988, 37.4008421)]",36062.930760834366,785
